UID;company;Strasse;PLZ;city;UstId;Website;EIC_Typ;EIC_Code;EIC_Display_Name;EIC_Long_Name;EIC_Function;International
660388;die energievorsorger GmbH;An der Mühlenbreede 4;49525;Lengerich;DE 252511556;http://www.die-energievorsorger.de;X;11XENERGIEVORSOO;DEVO;;Balance Responsible Party;ja
664087;DIG Deutsche Industriegas GmbH;Shellstraße 2;67065;Ludwigshafen;DE273528389;www.dig-gas.de;X;11X0-0000-0145-A;DIGGAS;;Balance Group;nein
663685;Digital Energy Solutions GmbH & Co. KG;Arnulfstraße 205;80634;München;DE305068130;https://www.digital-energysolutions.de/de;X;11XDIGI-ENERGY-6;DIGI-ENERGY;;Balance Group;ja
663685;Digital Energy Solutions GmbH & Co. KG;Arnulfstraße 205;80634;München;DE305068130;https://www.digital-energysolutions.de/de;X;11XMPM-DIGI----Z;DIGI-MPM;;Balance Group;nein
660405;Dortmunder Energie- und Wasserversorgung GmbH;Günter-Samtlebe-Platz 1;44135;Dortmund;DE 162978188;http://www.dew21.de;X;11XDEW21-VERTR-G;DEW21-VERTR;;Balance Group;nein
660405;Dortmunder Energie- und Wasserversorgung GmbH;Günter-Samtlebe-Platz 1;44135;Dortmund;DE 162978188;http://www.dew21.de;X;11XDEW21-EINKF-I;DEW21-EINKF;;Balance Responsible Party;ja
660406;Dortmunder Netz GmbH;Günter-Samtlebe-Platz 1;44135;Dortmund;DE814730118;http://www.do-netz.de;X;11XEEGDEW21NETZ8;DEW21-NETZ-EEG;;Balance Group;nein
660406;Dortmunder Netz GmbH;Günter-Samtlebe-Platz 1;44135;Dortmund;DE814730118;http://www.do-netz.de;X;11XKWK--DONETZ-Z;DONETZ-KWK;;Balance Group;nein
660406;Dortmunder Netz GmbH;Günter-Samtlebe-Platz 1;44135;Dortmund;DE814730118;http://www.do-netz.de;X;11XDIF-DEW21-N-P;DEW21-NETZ-DIF;;Balance Group;nein
660406;Dortmunder Netz GmbH;Günter-Samtlebe-Platz 1;44135;Dortmund;DE814730118;http://www.do-netz.de;X;11XEEGBIODEW21-N;DEW21-N-EEGBIO;;Balance Group;nein
660406;Dortmunder Netz GmbH;Günter-Samtlebe-Platz 1;44135;Dortmund;DE814730118;http://www.do-netz.de;X;11XEEGDEPDEW21-V;DEW21-N-EEGDEP;;Balance Group;nein
660406;Dortmunder Netz GmbH;Günter-Samtlebe-Platz 1;44135;Dortmund;DE814730118;http://www.do-netz.de;X;11XEEGGEODEW21-9;DEW21-N-EEGGEO;;Balance Group;nein
660406;Dortmunder Netz GmbH;Günter-Samtlebe-Platz 1;44135;Dortmund;DE814730118;http://www.do-netz.de;X;11XEEGGRUDEW21-T;DEW21-N-EEGGRU;;Balance Group;nein
660406;Dortmunder Netz GmbH;Günter-Samtlebe-Platz 1;44135;Dortmund;DE814730118;http://www.do-netz.de;X;11XEEGKLADEW21-I;DEW21-N-EEGKLA;;Balance Group;nein
660406;Dortmunder Netz GmbH;Günter-Samtlebe-Platz 1;44135;Dortmund;DE814730118;http://www.do-netz.de;X;11XEEGSOLDEW21-8;DEW21-N-EEGSOL;;Balance Group;nein
660406;Dortmunder Netz GmbH;Günter-Samtlebe-Platz 1;44135;Dortmund;DE814730118;http://www.do-netz.de;X;11XEEGWASDEW21-1;DEW21-N-EEGWAS;;Balance Group;nein
660406;Dortmunder Netz GmbH;Günter-Samtlebe-Platz 1;44135;Dortmund;DE814730118;http://www.do-netz.de;X;11XEEGWINDEW21-6;DEW21-N-EEGWIN;;Balance Group;nein
660406;Dortmunder Netz GmbH;Günter-Samtlebe-Platz 1;44135;Dortmund;DE814730118;http://www.do-netz.de;X;11XVER-DEW21-N-3;DEW21-NETZ-VER;;Balance Group;nein
663922;DOTI Deutsche Offshore-Testfeld- und Infrastruktur-GmbH & Co. KG;Tirpitzstraße  39;26122;Oldenburg;;www.alpha-ventus.de;W;11WD2OAV-000350Z;OWP-ALPHAVENTUS;Offshore Windpark Alpha Ventus;Generation;nein
660407;Dow Deutschland Anlagengesellschaft mbH;Bützflether Sand 2;21683;Stade;DE811331549;http://www.dow.de;W;11WD2STAD000124Z;DOW_STADE;Kraftwerk Dow Stade;Generation;nein
660407;Dow Deutschland Anlagengesellschaft mbH;Bützflether Sand 2;21683;Stade;DE811331549;http://www.dow.de;W;11W0-0000-0131-3;DDA_STADE_TENNET;Dow Deutschland Anlagengesellschaft Werk Stade Übergabepunkt Tennet;Load;nein
660408;Dow Olefinverbund GmbH;Strasse B13;06258;Schkopau;;http://www.dow.com;X;11XDOW---------A;DOWOLEFIN;;Balance Responsible Party;ja
660408;Dow Olefinverbund GmbH;Strasse B13;06258;Schkopau;;http://www.dow.com;X;11XDIF-DOW-----8;DOW-DIF;;Balance Group;nein
663737;Dow Stade Produktions GmbH & Co. OHG;Bützflether Sand 2;21683;Stade;DE811331549;;X;11XDOW-STADE---D;DOW_STADE;;Balance Group;nein
660409;Dreischtrom GmbH;Industriegelände Straße D Nr. 2a;02977;Hoyerswerda;DE274 122 726;http://www.dreischtrom.de;X;11XDREISCHTROM-1;DREISCHTROM;;Balance Responsible Party;ja
660409;Dreischtrom GmbH;Industriegelände Straße D Nr. 2a;02977;Hoyerswerda;DE274 122 726;http://www.dreischtrom.de;X;11XDREISCHTROM2W;DREISCHTROM-2;;Balance Group;nein
660411;DREWAG - Stadtwerke Dresden GmbH;Friedrich-List-Platz 2;01069;Dresden;DE161410766;http://www.drewag.de;W;11WD8DRES5X----D;GT_HKW_NB;GT HKW Nossener Brücke;Generation;nein
660411;DREWAG - Stadtwerke Dresden GmbH;Friedrich-List-Platz 2;01069;Dresden;DE161410766;http://www.drewag.de;W;11WD8DRES5X--D4Z;GT_HKW_NB_DT_14;GT HKW NB Betriebseinheit DT 14;Generation;nein
660411;DREWAG - Stadtwerke Dresden GmbH;Friedrich-List-Platz 2;01069;Dresden;DE161410766;http://www.drewag.de;W;11WD8DRES5X--G1W;GT_HKW_NB_GT_11;GT HKW NB Betriebseinheit GT 11;Generation;nein
660411;DREWAG - Stadtwerke Dresden GmbH;Friedrich-List-Platz 2;01069;Dresden;DE161410766;http://www.drewag.de;W;11WD8DRES5X--G2U;GT_HKW_NB_GT_12;GT HKW NB Betriebseinheit GT 12;Generation;nein
660411;DREWAG - Stadtwerke Dresden GmbH;Friedrich-List-Platz 2;01069;Dresden;DE161410766;http://www.drewag.de;W;11WD8DRES5X--G3S;GT_HKW_NB_GT_13;GT HKW NB Betriebseinheit GT 13;Generation;nein
660411;DREWAG - Stadtwerke Dresden GmbH;Friedrich-List-Platz 2;01069;Dresden;DE161410766;http://www.drewag.de;W;11WD8DRES5X---PZ;GT_HKW_NB_P;GT HKW Nossener Brücke Produktionsanlage;Generation;nein
660411;DREWAG - Stadtwerke Dresden GmbH;Friedrich-List-Platz 2;01069;Dresden;DE161410766;http://www.drewag.de;X;11XDREWAG------E;DREWAG;;Balance Responsible Party;ja
660411;DREWAG - Stadtwerke Dresden GmbH;Friedrich-List-Platz 2;01069;Dresden;DE161410766;http://www.drewag.de;X;11XMPM-DREWAG--T;DREWAG_EEG;;Balance Group;nein
660411;DREWAG - Stadtwerke Dresden GmbH;Friedrich-List-Platz 2;01069;Dresden;DE161410766;http://www.drewag.de;X;11XDREWAG-ERZ--A;DREWAG-ERZ;;Balance Group;nein
660411;DREWAG - Stadtwerke Dresden GmbH;Friedrich-List-Platz 2;01069;Dresden;DE161410766;http://www.drewag.de;X;11XDREWAG-UBK01A;DREWAG-UBK01;;Balance Group;nein
660411;DREWAG - Stadtwerke Dresden GmbH;Friedrich-List-Platz 2;01069;Dresden;DE161410766;http://www.drewag.de;X;11XDREWAG-UBK028;DREWAG-UBK02;;Balance Group;nein
660412;DREWAG NETZ GmbH;Rosenstraße 32;01067;Dresden;DE258395586;http://www.drewag-netz.de;X;11XVER-DRENETZ-B;DREWAG-NETZ-VER;;Balance Group;nein
660412;DREWAG NETZ GmbH;Rosenstraße 32;01067;Dresden;DE258395586;http://www.drewag-netz.de;X;11XDIF-DRENETZ-X;DREWAG-NETZ-DIF;;Balance Group;nein
660412;DREWAG NETZ GmbH;Rosenstraße 32;01067;Dresden;DE258395586;http://www.drewag-netz.de;X;11XEEG000750DDNN;DREWAG-NETZ;;Balance Group;nein
660412;DREWAG NETZ GmbH;Rosenstraße 32;01067;Dresden;DE258395586;http://www.drewag-netz.de;X;11XDREWAG-NETZ-B;DREWAGNETZ;;Balance Group;ja
660417;DSM Nutritional Products GmbH;Emil-Barell-Straße 3;79639;Grenzach-Wyhlen;;http://dsm.com;W;11WD4WHYLE5CDT48;D4_KGW-DT-4;Kraftwerk_Grenzach_Wyhlen_Dampfturbine_4_6_kV;Generation;nein
660417;DSM Nutritional Products GmbH;Emil-Barell-Straße 3;79639;Grenzach-Wyhlen;;http://dsm.com;W;11WD4WHYLE5CDT56;D4_KGW-DT-5;Kraftwerk_Grenzach_Wyhlen_Dampfturbine_5_20_kV;Generation;nein
660417;DSM Nutritional Products GmbH;Emil-Barell-Straße 3;79639;Grenzach-Wyhlen;;http://dsm.com;W;11WD4WHYLE5CGT-6;D4_KGW-GT;Kraftwerk_Grenzach_Wyhlen_Gasturbine_20_kV;Generation;nein
660417;DSM Nutritional Products GmbH;Emil-Barell-Straße 3;79639;Grenzach-Wyhlen;;http://dsm.com;W;11WD4WYHLE5CS--V;D4_KGW-S;Kraftwerk_Grenzach_Wyhlen_Summe;Generation;nein
660417;DSM Nutritional Products GmbH;Emil-Barell-Straße 3;79639;Grenzach-Wyhlen;;http://dsm.com;W;11W0-0000-0157-E;GT;;Generation;nein
660417;DSM Nutritional Products GmbH;Emil-Barell-Straße 3;79639;Grenzach-Wyhlen;;http://dsm.com;W;11W0-0000-0158-B;DT5;;Generation;nein
660419;Duisburger Versorgungs- und Verkehrsgesellschaft mbH;Bungertstraße 27;47053;Duisburg;DE 119 554 655;http://www.dvv.de/service/impressum.html;X;11XDVV-DUISBURGR;DVV-DUISBURG;;Balance Group;nein
660438;E WIE EINFACH GmbH;Salierring 47-53;50677;Köln;DE229960178;http://www.e-wie-einfach.de;X;11XEWI-AUS-----N;EWI_AUS;;Balance Group;nein
660438;E WIE EINFACH GmbH;Salierring 47-53;50677;Köln;DE229960178;http://www.e-wie-einfach.de;X;11XEWI-LA------S;EWI_LA;;Balance Group;nein
660438;E WIE EINFACH GmbH;Salierring 47-53;50677;Köln;DE229960178;http://www.e-wie-einfach.de;X;11XEON-080000--U;EON-080000--;;Balance Responsible Party;ja
664073;E.DIS Netz GmbH;Langewahler Straße 60;15517;Fürstenwalde/Spree;DE285351013;www.e-dis-netz.de;X;11XDIF-EON-EDIS1;EON-EDIS-NETZDIF;;Balance Group;nein
664073;E.DIS Netz GmbH;Langewahler Straße 60;15517;Fürstenwalde/Spree;DE285351013;www.e-dis-netz.de;X;11XEEG-EON-EDISP;EON-EDIS-NETZEEG;;Balance Group;nein
664073;E.DIS Netz GmbH;Langewahler Straße 60;15517;Fürstenwalde/Spree;DE285351013;www.e-dis-netz.de;X;11XVER-EON-EDISG;EON-EDIS-NETZVER;;Balance Group;nein
664073;E.DIS Netz GmbH;Langewahler Straße 60;15517;Fürstenwalde/Spree;DE285351013;www.e-dis-netz.de;X;11XEON-EDIS-KWKK;EON-EDIS-NETZKWK;;Balance Group;nein
664073;E.DIS Netz GmbH;Langewahler Straße 60;15517;Fürstenwalde/Spree;DE285351013;www.e-dis-netz.de;X;11XEON-EDIS-RESU;EON-EDIS-NETZRES;;Balance Group;nein
664073;E.DIS Netz GmbH;Langewahler Straße 60;15517;Fürstenwalde/Spree;DE285351013;www.e-dis-netz.de;X;11XTEV-EON-EDISZ;EON-EDIS-NETZ;;Balance Group;nein
664073;E.DIS Netz GmbH;Langewahler Straße 60;15517;Fürstenwalde/Spree;DE285351013;www.e-dis-netz.de;X;11XEDISSERVICESA;EDIS-SERVICES;E.DIS Netz GmbH;Balance Responsible Party;ja
664073;E.DIS Netz GmbH;Langewahler Straße 60;15517;Fürstenwalde/Spree;DE285351013;www.e-dis-netz.de;X;11XEEG001000EDIQ;EON-EDIS-EEG;;Balance Group;nein
663981;e.distherm Wärmedienstleistungen GmbH ;Hans-Grade-Allee 11;12529 ;Schönefeld;DE138459033;;X;11X0-0000-0053-H;EDISTHERM_SBK;e.distherm Strom-Bilanzkreis;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEWA-HANDEL--X;EWA;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-047607--N;E.ON-047607;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-LSB-----Q;EON_LSB;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-LOKS1---X;EON-LOKS1;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-LOKS2---S;EON-LOKS2;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-130000--O;EON-13000;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-AUS-----R;EON_AUS;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONWIND--D;MPMEONWIND--;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-057633--G;EON-057633--;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONBIWA--G;MPMEONBIWA--;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-DIREKT--A;EON_DIREKT;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-KN------B;EON_KN;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-E-------Z;EON_E;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-V-------U;EON_V;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEONHANSE-V--I;EONHANSE-V;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEONMITTE-STGP;EONMITTE-STG;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEWA-STG-----4;EWA-STG;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-M-------0;EON_M;;Balance Responsible Party;ja
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEONHANSE----Z;EONHANSE;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEONMITTE----6;EONMITTE;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEONBAYERNRG-3;EON-BAYERN-RG;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEONEDIS-V---8;EON-EDIS;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEONBAYERN---I;EON_BAYERN;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEDIS--------U;EDIS;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-D-------7;EON_D;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XAVACON-H----X;AVACON;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XAVACON-V----N;AVACON_V;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11X0-0000-0295-M;PFS2;PFS2;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11X0-0000-0296-J;PFW2;PFW2;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11X0-0000-0278-L;PFS1;PFS1;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11X0-0000-0279-I;PFW1;PFW1;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11X0-0000-0008-M;11XEON_LOKSW1;11XEON-LOKSW1--;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-048018--6;EON-048018;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-04OBK---S;EON-04OBK;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-02OPUS--G;EON-02OPUS;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONSOLAR-H;MPMEONSOLAR;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-PS------0;EON_PS;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-LOKS3---N;EON_LOKS3;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-015620--5;EON_015620;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONGRB1--V;MPMEONGRB1;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONGRB2--R;MPMEONGRB2;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONGRB3--N;MPMEONGRB3;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONGRB4--J;MPMEONGRB4;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONGRB5--F;MPMEONGRB5;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONGRB6--B;MPMEONGRB6;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONGRB7--7;MPMEONGRB7;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONGRB8--3;MPMEONGRB8;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONGRB90-X;MPMEONGRB90;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONGRB10-S;MPMEONGRB10;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONGRB11-P;MPMEONGRB11;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONGRB12-M;MPMEONGRB12;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-040076--3;EON-040076--;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020021--R;EON-020021--;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-048017--A;EON-048017--;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-068016--Z;EON-068016--;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-048015--I;EON-048015;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020628--0;EON-020628;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONEAVV--1;MPMEONEAVV--;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-048009--7;EON-048009--;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONEBYV--H;MPMEONEBYV--;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONEDIV--B;MPMEONEDIV--;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONEMIV--V;MPMEONEMIV--;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONEHAV--R;MPMEONEHAV--;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XMPMEONEWAV--B;MPMEONEWAV--;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-040743--P;EON-040743--;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-057536--A;EON-057536--;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-070147--L;EON_070147;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-060150--F;EON_060150;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-070148--H;EON_070148;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-070160--2;EON_070160;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-010133--G;EON_010133;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-010243--5;EON_010243;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-010466--8;EON_010466;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-010667--T;EON_010667;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-010738--Y;EON_010738;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-011099--Z;EON_011099;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-013581--S;EON_013581;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-017009--1;EON_017009;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-017069--8;EON_017069;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-017284--6;EON_017284;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-017313--2;EON_017313;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-018002--M;EON_018002;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-018003--I;EON_018003;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020023--J;EON_020023;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020032--I;EON_020032;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020045--1;EON_020045;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020049--M;EON_020049;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020070--6;EON_020070;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020074--R;EON_020074;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020094--H;EON_020094;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020127--Y;EON_020127;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020141--B;EON_020141;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020156--N;EON_020156;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020175--H;EON_020175;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020186--8;EON_020186;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020210--O;EON_020210;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020216--0;EON_020216;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020223--7;EON_020223;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020231--A;EON_020231;;Balance Group;nein
660924;E.ON Energie Deutschland GmbH;Arnulfstraße 203;80634;München;;http://www.eon.de;X;11XEON-020235--V;EON_020235;;Balance Group;nein
